LOG D'ÉTAT PAR STEP (temps continu)

===== STEP 1 | temps simulé = 0.20 s =====
- team=A, type=Pikeman, HP=55.0, pos=(44.22,40.00), intent=move_to(73.00,40.00)
- team=A, type=Knight, HP=100.0, pos=(42.64,68.00), intent=move_to(73.00,68.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,35.05), intent=move_to(73.00,40.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,37.03), intent=move_to(73.00,40.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,39.01), intent=move_to(73.00,40.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,40.99), intent=move_to(73.00,40.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,42.99), intent=move_to(73.00,42.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,44.99), intent=move_to(73.00,44.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,46.99), intent=move_to(73.00,46.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,48.99), intent=move_to(73.00,48.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,50.99), intent=move_to(73.00,50.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,52.99), intent=move_to(73.00,52.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,54.99), intent=move_to(73.00,54.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,56.99), intent=move_to(73.00,56.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,58.99), intent=move_to(73.00,58.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,60.99), intent=move_to(73.00,60.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,62.99), intent=move_to(73.00,62.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,64.99), intent=move_to(73.00,64.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,66.99), intent=move_to(73.00,66.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,68.99), intent=move_to(73.00,68.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,70.99), intent=move_to(73.00,70.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,72.99), intent=move_to(73.00,72.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,74.99), intent=move_to(73.00,74.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,76.99), intent=move_to(73.00,76.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,78.99), intent=move_to(73.00,78.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,80.97), intent=move_to(73.00,78.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.38,82.95), intent=move_to(73.00,78.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.56,40.00), intent=move_to(46.22,40.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.56,42.00), intent=move_to(46.22,42.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.56,44.00), intent=move_to(46.22,44.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.56,46.00), intent=move_to(46.22,46.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.56,48.00), intent=move_to(46.22,48.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.56,50.00), intent=move_to(46.22,50.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.56,52.00), intent=move_to(46.22,52.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.56,54.00), intent=move_to(46.22,54.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.56,56.00), intent=move_to(46.22,56.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.56,58.00), intent=move_to(46.22,58.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.56,60.00), intent=move_to(46.22,60.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.56,62.00), intent=move_to(46.22,62.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.56,64.00), intent=move_to(46.22,64.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.56,66.00), intent=move_to(46.22,66.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.56,68.00), intent=move_to(46.22,68.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.56,70.00), intent=move_to(46.22,70.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.56,72.00), intent=move_to(46.22,72.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.56,74.00), intent=move_to(46.22,74.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.56,76.00), intent=move_to(46.22,76.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.56,78.00), intent=move_to(46.22,78.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.56,40.00), intent=move_to(46.22,40.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.56,42.00), intent=move_to(46.22,42.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.56,44.00), intent=move_to(46.22,44.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.56,46.00), intent=move_to(46.22,46.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.56,48.00), intent=move_to(46.22,48.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.56,50.00), intent=move_to(46.22,50.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.56,52.00), intent=move_to(46.22,52.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.56,54.00), intent=move_to(46.22,54.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.56,56.00), intent=move_to(46.22,56.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.56,58.00), intent=move_to(46.22,58.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.56,60.00), intent=move_to(46.22,60.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.56,62.00), intent=move_to(46.22,62.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.56,64.00), intent=move_to(46.22,64.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.56,66.00), intent=move_to(46.22,66.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.56,68.00), intent=move_to(46.22,68.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.56,70.00), intent=move_to(46.22,70.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.56,72.00), intent=move_to(46.22,72.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.56,74.00), intent=move_to(46.22,74.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.56,76.00), intent=move_to(46.22,76.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.56,78.00), intent=move_to(46.22,78.00)
- team=B, type=Pikeman, HP=55.0, pos=(74.56,40.00), intent=move_to(46.22,40.00)
- team=B, type=Pikeman, HP=55.0, pos=(74.56,42.00), intent=move_to(46.22,42.00)
- team=B, type=Pikeman, HP=55.0, pos=(74.56,44.00), intent=move_to(46.22,44.00)
- team=B, type=Pikeman, HP=55.0, pos=(74.56,46.00), intent=move_to(46.22,46.00)
- team=B, type=Pikeman, HP=55.0, pos=(74.56,48.00), intent=move_to(46.22,48.00)
- team=B, type=Pikeman, HP=55.0, pos=(74.56,50.00), intent=move_to(46.22,50.00)
- team=B, type=Pikeman, HP=55.0, pos=(74.56,52.00), intent=move_to(46.22,52.00)
- team=B, type=Pikeman, HP=55.0, pos=(74.56,54.00), intent=move_to(46.22,54.00)
- team=B, type=Pikeman, HP=55.0, pos=(74.56,56.00), intent=move_to(46.22,56.00)
- team=B, type=Pikeman, HP=55.0, pos=(74.56,58.00), intent=move_to(46.22,58.00)
- team=B, type=Pikeman, HP=55.0, pos=(74.56,60.00), intent=move_to(46.22,60.00)
- team=B, type=Pikeman, HP=55.0, pos=(74.56,62.00), intent=move_to(46.22,62.00)
- team=B, type=Pikeman, HP=55.0, pos=(74.56,64.00), intent=move_to(46.22,64.00)
- team=B, type=Pikeman, HP=55.0, pos=(74.56,66.00), intent=move_to(46.22,66.00)
- team=B, type=Pikeman, HP=55.0, pos=(74.56,68.00), intent=move_to(46.22,68.00)
- team=B, type=Pikeman, HP=55.0, pos=(74.56,70.00), intent=move_to(46.22,70.00)
- team=B, type=Pikeman, HP=55.0, pos=(74.56,72.00), intent=move_to(46.22,72.00)
- team=B, type=Pikeman, HP=55.0, pos=(74.56,74.00), intent=move_to(46.22,74.00)
- team=B, type=Pikeman, HP=55.0, pos=(74.56,76.00), intent=move_to(46.22,76.00)
- team=B, type=Pikeman, HP=55.0, pos=(74.56,78.00), intent=move_to(46.22,78.00)
- team=B, type=Knight, HP=100.0, pos=(76.36,50.00), intent=move_to(46.22,50.00)
- team=B, type=Knight, HP=100.0, pos=(76.36,52.00), intent=move_to(46.22,52.00)
- team=B, type=Knight, HP=100.0, pos=(76.36,54.00), intent=move_to(46.22,54.00)
- team=B, type=Knight, HP=100.0, pos=(76.36,56.00), intent=move_to(46.22,56.00)
- team=B, type=Knight, HP=100.0, pos=(76.36,58.00), intent=move_to(46.22,58.00)
- team=B, type=Knight, HP=100.0, pos=(76.36,60.00), intent=move_to(46.22,60.00)
- team=B, type=Knight, HP=100.0, pos=(76.36,62.00), intent=move_to(46.22,62.00)
- team=B, type=Knight, HP=100.0, pos=(76.36,64.00), intent=move_to(46.22,64.00)
- team=B, type=Knight, HP=100.0, pos=(76.36,66.00), intent=move_to(46.22,66.00)
- team=B, type=Knight, HP=100.0, pos=(76.36,68.00), intent=move_to(46.22,68.00)
- team=B, type=Knight, HP=100.0, pos=(78.36,50.00), intent=move_to(46.22,50.00)
- team=B, type=Knight, HP=100.0, pos=(78.36,52.00), intent=move_to(46.22,52.00)
- team=B, type=Knight, HP=100.0, pos=(78.36,54.00), intent=move_to(46.22,54.00)
- team=B, type=Knight, HP=100.0, pos=(78.36,56.00), intent=move_to(46.22,56.00)
- team=B, type=Knight, HP=100.0, pos=(78.36,58.00), intent=move_to(46.22,58.00)
- team=B, type=Knight, HP=100.0, pos=(78.36,60.00), intent=move_to(46.22,60.00)
- team=B, type=Knight, HP=100.0, pos=(78.36,62.00), intent=move_to(46.22,62.00)
- team=B, type=Knight, HP=100.0, pos=(78.36,64.00), intent=move_to(46.22,64.00)
- team=B, type=Knight, HP=100.0, pos=(78.36,66.00), intent=move_to(46.22,66.00)
- team=B, type=Knight, HP=100.0, pos=(78.36,68.00), intent=move_to(46.22,68.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,35.05), intent=move_to(46.22,40.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,37.03), intent=move_to(46.22,40.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,39.01), intent=move_to(46.22,40.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,40.99), intent=move_to(46.22,40.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,42.99), intent=move_to(46.22,42.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,44.99), intent=move_to(46.22,44.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,46.99), intent=move_to(46.22,46.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,48.99), intent=move_to(46.22,48.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,50.99), intent=move_to(46.22,50.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,52.99), intent=move_to(46.22,52.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,54.99), intent=move_to(46.22,54.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,56.99), intent=move_to(46.22,56.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,58.99), intent=move_to(46.22,58.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,60.99), intent=move_to(46.22,60.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,62.99), intent=move_to(46.22,62.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,64.99), intent=move_to(46.22,64.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,66.99), intent=move_to(46.22,66.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,68.99), intent=move_to(46.22,68.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,70.99), intent=move_to(46.22,70.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,72.99), intent=move_to(46.22,72.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,74.99), intent=move_to(46.22,74.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,76.99), intent=move_to(46.22,76.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,78.99), intent=move_to(46.22,78.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,80.97), intent=move_to(46.22,78.00)
- team=B, type=Crossbowman, HP=35.0, pos=(83.62,82.95), intent=move_to(46.22,78.00)

===== STEP 3 | temps simulé = 0.60 s =====
- team=A, type=Pikeman, HP=55.0, pos=(44.66,40.00), intent=move_to(72.56,40.00)
- team=A, type=Pikeman, HP=55.0, pos=(44.66,42.00), intent=move_to(72.56,42.00)
- team=A, type=Pikeman, HP=55.0, pos=(44.66,44.00), intent=move_to(72.56,44.00)
- team=A, type=Pikeman, HP=55.0, pos=(44.66,46.00), intent=move_to(72.56,46.00)
- team=A, type=Pikeman, HP=55.0, pos=(44.66,48.00), intent=move_to(72.56,48.00)
- team=A, type=Pikeman, HP=55.0, pos=(44.66,50.00), intent=move_to(72.56,50.00)
- team=A, type=Pikeman, HP=55.0, pos=(44.66,52.00), intent=move_to(72.56,52.00)
- team=A, type=Pikeman, HP=55.0, pos=(44.66,54.00), intent=move_to(72.56,54.00)
- team=A, type=Pikeman, HP=55.0, pos=(44.66,56.00), intent=move_to(72.56,56.00)
- team=A, type=Pikeman, HP=55.0, pos=(44.66,58.00), intent=move_to(72.56,58.00)
- team=A, type=Pikeman, HP=55.0, pos=(44.66,60.00), intent=move_to(72.56,60.00)
- team=A, type=Pikeman, HP=55.0, pos=(44.66,62.00), intent=move_to(72.56,62.00)
- team=A, type=Pikeman, HP=55.0, pos=(44.66,64.00), intent=move_to(72.56,64.00)
- team=A, type=Pikeman, HP=55.0, pos=(44.66,66.00), intent=move_to(72.56,66.00)
- team=A, type=Pikeman, HP=55.0, pos=(44.66,68.00), intent=move_to(72.56,68.00)
- team=A, type=Pikeman, HP=55.0, pos=(44.66,70.00), intent=move_to(72.56,70.00)
- team=A, type=Pikeman, HP=55.0, pos=(44.66,72.00), intent=move_to(72.56,72.00)
- team=A, type=Pikeman, HP=55.0, pos=(44.66,74.00), intent=move_to(72.56,74.00)
- team=A, type=Pikeman, HP=55.0, pos=(44.66,76.00), intent=move_to(72.56,76.00)
- team=A, type=Pikeman, HP=55.0, pos=(44.66,78.00), intent=move_to(72.56,78.00)
- team=A, type=Pikeman, HP=55.0, pos=(45.66,40.00), intent=move_to(72.56,40.00)
- team=A, type=Pikeman, HP=55.0, pos=(45.66,42.00), intent=move_to(72.56,42.00)
- team=A, type=Pikeman, HP=55.0, pos=(45.66,44.00), intent=move_to(72.56,44.00)
- team=A, type=Pikeman, HP=55.0, pos=(45.66,46.00), intent=move_to(72.56,46.00)
- team=A, type=Pikeman, HP=55.0, pos=(45.66,48.00), intent=move_to(72.56,48.00)
- team=A, type=Pikeman, HP=55.0, pos=(45.66,50.00), intent=move_to(72.56,50.00)
- team=A, type=Pikeman, HP=55.0, pos=(45.66,52.00), intent=move_to(72.56,52.00)
- team=A, type=Pikeman, HP=55.0, pos=(45.66,54.00), intent=move_to(72.56,54.00)
- team=A, type=Pikeman, HP=55.0, pos=(45.66,56.00), intent=move_to(72.56,56.00)
- team=A, type=Pikeman, HP=55.0, pos=(45.66,58.00), intent=move_to(72.56,58.00)
- team=A, type=Pikeman, HP=55.0, pos=(45.66,60.00), intent=move_to(72.56,60.00)
- team=A, type=Pikeman, HP=55.0, pos=(45.66,62.00), intent=move_to(72.56,62.00)
- team=A, type=Pikeman, HP=55.0, pos=(45.66,64.00), intent=move_to(72.56,64.00)
- team=A, type=Pikeman, HP=55.0, pos=(45.66,66.00), intent=move_to(72.56,66.00)
- team=A, type=Pikeman, HP=55.0, pos=(45.66,68.00), intent=move_to(72.56,68.00)
- team=A, type=Pikeman, HP=55.0, pos=(45.66,70.00), intent=move_to(72.56,70.00)
- team=A, type=Pikeman, HP=55.0, pos=(45.66,72.00), intent=move_to(72.56,72.00)
- team=A, type=Pikeman, HP=55.0, pos=(45.66,74.00), intent=move_to(72.56,74.00)
- team=A, type=Pikeman, HP=55.0, pos=(45.66,76.00), intent=move_to(72.56,76.00)
- team=A, type=Pikeman, HP=55.0, pos=(45.66,78.00), intent=move_to(72.56,78.00)
- team=A, type=Pikeman, HP=55.0, pos=(46.66,40.00), intent=move_to(72.56,40.00)
- team=A, type=Pikeman, HP=55.0, pos=(46.66,42.00), intent=move_to(72.56,42.00)
- team=A, type=Pikeman, HP=55.0, pos=(46.66,44.00), intent=move_to(72.56,44.00)
- team=A, type=Pikeman, HP=55.0, pos=(46.66,46.00), intent=move_to(72.56,46.00)
- team=A, type=Pikeman, HP=55.0, pos=(46.66,48.00), intent=move_to(72.56,48.00)
- team=A, type=Pikeman, HP=55.0, pos=(46.66,50.00), intent=move_to(72.56,50.00)
- team=A, type=Pikeman, HP=55.0, pos=(46.66,52.00), intent=move_to(72.56,52.00)
- team=A, type=Pikeman, HP=55.0, pos=(46.66,54.00), intent=move_to(72.56,54.00)
- team=A, type=Pikeman, HP=55.0, pos=(46.66,56.00), intent=move_to(72.56,56.00)
- team=A, type=Pikeman, HP=55.0, pos=(46.66,58.00), intent=move_to(72.56,58.00)
- team=A, type=Pikeman, HP=55.0, pos=(46.66,60.00), intent=move_to(72.56,60.00)
- team=A, type=Pikeman, HP=55.0, pos=(46.66,62.00), intent=move_to(72.56,62.00)
- team=A, type=Pikeman, HP=55.0, pos=(46.66,64.00), intent=move_to(72.56,64.00)
- team=A, type=Pikeman, HP=55.0, pos=(46.66,66.00), intent=move_to(72.56,66.00)
- team=A, type=Pikeman, HP=55.0, pos=(46.66,68.00), intent=move_to(72.56,68.00)
- team=A, type=Pikeman, HP=55.0, pos=(46.66,70.00), intent=move_to(72.56,70.00)
- team=A, type=Pikeman, HP=55.0, pos=(46.66,72.00), intent=move_to(72.56,72.00)
- team=A, type=Pikeman, HP=55.0, pos=(46.66,74.00), intent=move_to(72.56,74.00)
- team=A, type=Pikeman, HP=55.0, pos=(46.66,76.00), intent=move_to(72.56,76.00)
- team=A, type=Pikeman, HP=55.0, pos=(46.66,78.00), intent=move_to(72.56,78.00)
- team=A, type=Knight, HP=100.0, pos=(40.96,50.00), intent=move_to(72.56,50.00)
- team=A, type=Knight, HP=100.0, pos=(40.96,52.00), intent=move_to(72.56,52.00)
- team=A, type=Knight, HP=100.0, pos=(40.96,54.00), intent=move_to(72.56,54.00)
- team=A, type=Knight, HP=100.0, pos=(40.96,56.00), intent=move_to(72.56,56.00)
- team=A, type=Knight, HP=100.0, pos=(40.96,58.00), intent=move_to(72.56,58.00)
- team=A, type=Knight, HP=100.0, pos=(40.96,60.00), intent=move_to(72.56,60.00)
- team=A, type=Knight, HP=100.0, pos=(40.96,62.00), intent=move_to(72.56,62.00)
- team=A, type=Knight, HP=100.0, pos=(40.96,64.00), intent=move_to(72.56,64.00)
- team=A, type=Knight, HP=100.0, pos=(40.96,66.00), intent=move_to(72.56,66.00)
- team=A, type=Knight, HP=100.0, pos=(40.96,68.00), intent=move_to(72.56,68.00)
- team=A, type=Knight, HP=100.0, pos=(42.96,50.00), intent=move_to(72.56,50.00)
- team=A, type=Knight, HP=100.0, pos=(42.96,52.00), intent=move_to(72.56,52.00)
- team=A, type=Knight, HP=100.0, pos=(42.96,54.00), intent=move_to(72.56,54.00)
- team=A, type=Knight, HP=100.0, pos=(42.96,56.00), intent=move_to(72.56,56.00)
- team=A, type=Knight, HP=100.0, pos=(42.96,58.00), intent=move_to(72.56,58.00)
- team=A, type=Knight, HP=100.0, pos=(42.96,60.00), intent=move_to(72.56,60.00)
- team=A, type=Knight, HP=100.0, pos=(42.96,62.00), intent=move_to(72.56,62.00)
- team=A, type=Knight, HP=100.0, pos=(42.96,64.00), intent=move_to(72.56,64.00)
- team=A, type=Knight, HP=100.0, pos=(42.96,66.00), intent=move_to(72.56,66.00)
- team=A, type=Knight, HP=100.0, pos=(42.96,68.00), intent=move_to(72.56,68.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.57,35.08), intent=move_to(72.56,40.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.57,37.05), intent=move_to(72.56,40.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.58,39.02), intent=move_to(72.56,40.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.58,40.98), intent=move_to(72.56,40.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.58,42.98), intent=move_to(72.56,42.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.58,44.98), intent=move_to(72.56,44.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.58,46.98), intent=move_to(72.56,46.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.58,48.98), intent=move_to(72.56,48.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.58,50.98), intent=move_to(72.56,50.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.58,52.98), intent=move_to(72.56,52.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.58,54.98), intent=move_to(72.56,54.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.58,56.98), intent=move_to(72.56,56.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.58,58.98), intent=move_to(72.56,58.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.58,60.98), intent=move_to(72.56,60.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.58,62.98), intent=move_to(72.56,62.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.58,64.98), intent=move_to(72.56,64.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.58,66.98), intent=move_to(72.56,66.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.58,68.98), intent=move_to(72.56,68.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.58,70.98), intent=move_to(72.56,70.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.58,72.98), intent=move_to(72.56,72.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.58,74.98), intent=move_to(72.56,74.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.58,76.98), intent=move_to(72.56,76.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.58,78.98), intent=move_to(72.56,78.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.57,80.95), intent=move_to(72.56,78.00)
- team=A, type=Crossbowman, HP=35.0, pos=(36.57,82.92), intent=move_to(72.56,78.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.34,40.00), intent=move_to(46.44,40.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.34,42.00), intent=move_to(46.44,42.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.34,44.00), intent=move_to(46.44,44.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.34,46.00), intent=move_to(46.44,46.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.34,48.00), intent=move_to(46.44,48.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.34,50.00), intent=move_to(46.44,50.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.34,52.00), intent=move_to(46.44,52.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.34,54.00), intent=move_to(46.44,54.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.34,56.00), intent=move_to(46.44,56.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.34,58.00), intent=move_to(46.44,58.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.34,60.00), intent=move_to(46.44,60.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.34,62.00), intent=move_to(46.44,62.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.34,64.00), intent=move_to(46.44,64.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.34,66.00), intent=move_to(46.44,66.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.34,68.00), intent=move_to(46.44,68.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.34,70.00), intent=move_to(46.44,70.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.34,72.00), intent=move_to(46.44,72.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.34,74.00), intent=move_to(46.44,74.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.34,76.00), intent=move_to(46.44,76.00)
- team=B, type=Pikeman, HP=55.0, pos=(72.34,78.00), intent=move_to(46.44,78.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.34,40.00), intent=move_to(46.44,40.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.34,42.00), intent=move_to(46.44,42.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.34,44.00), intent=move_to(46.44,44.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.34,46.00), intent=move_to(46.44,46.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.34,48.00), intent=move_to(46.44,48.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.34,50.00), intent=move_to(46.44,50.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.34,52.00), intent=move_to(46.44,52.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.34,54.00), intent=move_to(46.44,54.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.34,56.00), intent=move_to(46.44,56.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.34,58.00), intent=move_to(46.44,58.00)
- team=B, type=Pikeman, HP=55.0, pos=(73.34,60.00), intent=move_to(46.44,60.00)
